id,processid,type,corpus,normalize_corpus,create_time,update_time,add_user,source,mask
448,baseline,同意今日还款,可以我刚才跟你说了我已经在去银行的路上了,可以刚才说了已经在去银行路上了,2018-08-16 17:41:38,,shipeng.wang,,0
449,baseline,同意今日还款,可以试试,可以试试,2018-08-16 17:41:38,,shipeng.wang,,0
451,baseline,同意今日还款,我今天肯定能够我昨天已经跟你说了,今天肯定能够昨天已经说了,2018-08-16 17:41:38,,shipeng.wang,,0
452,baseline,同意今日还款,知道了我今天下午发上去,知道了今天下午发上去,2018-08-16 17:41:38,,shipeng.wang,,0
453,baseline,同意今日还款,我知道我下午就去办,知道下午就去办,2018-08-16 17:41:38,,shipeng.wang,,0
455,baseline,同意今日还款,我今天去好,今天去好,2018-08-16 17:41:38,,shipeng.wang,,0
457,baseline,同意今日还款,可以怎么不可以,可以怎么不可以,2018-08-16 17:41:38,,shipeng.wang,,0
459,baseline,同意今日还款,哦能够能够,能够,2018-08-16 17:41:38,,shipeng.wang,,0
460,baseline,同意今日还款,嗯能我马上把钱转进去你们等一下好吗,能马上把钱转进去等一下好吗,2018-08-16 17:41:38,,shipeng.wang,,0
461,baseline,同意今日还款,知道我知道我下午就弄好了,知道下午就弄好了,2018-08-16 17:41:38,,shipeng.wang,,0
462,baseline,同意今日还款,那行我下午吧我这会正忙着呢,行下午会正忙着,2018-08-16 17:41:38,,shipeng.wang,,0
463,baseline,同意今日还款,我等一下就还上去了,等一下就还上去了,2018-08-16 17:41:38,,shipeng.wang,,0
464,baseline,同意今日还款,能够可以没问题,能够可以没问题,2018-08-16 17:41:38,,shipeng.wang,,0
465,baseline,同意今日还款,可以可以今天下午,可以今天下午,2018-08-16 17:41:38,,shipeng.wang,,0
466,baseline,同意今日还款,今天存,今天存,2018-08-16 17:41:38,,shipeng.wang,,0
467,baseline,同意今日还款,我五点之前还上去,五点之前还上去,2018-08-16 17:41:38,,shipeng.wang,,0
468,baseline,同意今日还款,五点之前还上,五点之前还上,2018-08-16 17:41:38,,shipeng.wang,,0
469,baseline,同意今日还款,我知道你给我打电话说了嘛,知道给打电话说了,2018-08-16 17:41:38,,shipeng.wang,,0
470,baseline,同意今日还款,啊我今天下午之前,今天下午之前,2018-08-16 17:41:38,,shipeng.wang,,0
471,baseline,同意今日还款,对就下午就能还上我下班去还,对就下午就能还上下班去还,2018-08-16 17:41:38,,shipeng.wang,,0
472,baseline,同意今日还款,能,能,2018-08-16 17:41:38,,shipeng.wang,,0
473,baseline,同意今日还款,你好我想还钱,想还钱,2018-08-16 17:41:38,,shipeng.wang,,0
474,baseline,同意今日还款,我上午就去存,上午就去存,2018-08-16 17:41:38,,shipeng.wang,,0
477,baseline,同意今日还款,能够立马,能够立马,2018-08-16 17:41:38,,shipeng.wang,,0
479,baseline,同意今日还款,我可以我现在开车马上停一下就还,可以现在开车马上停一下就还,2018-08-16 17:41:38,,shipeng.wang,,0
480,baseline,同意今日还款,今天下午我看看,今天下午看看,2018-08-16 17:41:38,,shipeng.wang,,0
482,baseline,同意明日还款,是的是的说过了,是说过了,2018-08-16 17:41:38,,shipeng.wang,,0
484,baseline,同意明日还款,一会处理了,一会处理了,2018-08-16 17:41:38,,shipeng.wang,,0
486,baseline,同意明日还款,明天可以,明天可以,2018-08-16 17:41:38,,shipeng.wang,,0
487,baseline,同意明日还款,明天好,明天好,2018-08-16 17:41:38,,shipeng.wang,,0
488,baseline,同意明日还款,明天没问题,明天没问题,2018-08-16 17:41:38,,shipeng.wang,,0
489,baseline,同意明日还款,明天肯定可以,明天肯定可以,2018-08-16 17:41:38,,shipeng.wang,,0
490,baseline,同意明日还款,明天行,明天行,2018-08-16 17:41:38,,shipeng.wang,,0
491,baseline,同意明日还款,两天发工资就把钱还,两天发工资就把钱还,2018-08-16 17:41:38,,shipeng.wang,,0
493,baseline,同意明日还款,明天就还了,明天就还了,2018-08-16 17:41:38,,shipeng.wang,,0
497,baseline,同意明日还款,好知道了,好知道了,2018-08-16 17:41:38,,shipeng.wang,,0
499,baseline,同意明日还款,就这两天,就两天,2018-08-16 17:41:38,,shipeng.wang,,0
500,baseline,同意明日还款,尽快还,尽快还,2018-08-16 17:41:38,,shipeng.wang,,0
501,baseline,同意明日还款,尽量,尽量,2018-08-16 17:41:38,,shipeng.wang,,0
504,baseline,同意明日还款,应该没问题,应该没问题,2018-08-16 17:41:38,,shipeng.wang,,0
505,baseline,同意明日还款,明天处理,明天处理,2018-08-16 17:41:38,,shipeng.wang,,0
506,baseline,同意明日还款,明天行吗,明天行吗,2018-08-16 17:41:38,,shipeng.wang,,0
507,baseline,同意明日还款,明天还,明天还,2018-08-16 17:41:38,,shipeng.wang,,0
509,baseline,同意明日还款,没问题,没问题,2018-08-16 17:41:38,,shipeng.wang,,0
519,baseline,同意明日还款,还可以了好吧,还可以了好,2018-08-16 17:41:38,,shipeng.wang,,0
522,baseline,同意明日还款,哦明天没问题明天早上就处理了,明天没问题明天早上就处理了,2018-08-16 17:41:38,,shipeng.wang,,0
523,baseline,同意明日还款,哦好的好的就明天我回去晚上在外边回不去,好就明天回去晚上在外边回不去,2018-08-16 17:41:38,,shipeng.wang,,0
524,baseline,同意明日还款,明天行不行明天,明天行不行明天,2018-08-16 17:41:38,,shipeng.wang,,0
525,baseline,同意明日还款,可以对对,可以对,2018-08-16 17:41:38,,shipeng.wang,,0
526,baseline,同意明日还款,好能处理,好能处理,2018-08-16 17:41:38,,shipeng.wang,,0
527,baseline,同意明日还款,你好最迟明天吧就还进去,最迟明天就还进去,2018-08-16 17:41:38,,shipeng.wang,,0
529,baseline,同意明日还款,哦明天是吧好吧我明白了,明天是好明白了,2018-08-16 17:41:38,,shipeng.wang,,0
530,baseline,同意明日还款,到明天最晚明天会放进去,明天最晚明天会放进去,2018-08-16 17:41:38,,shipeng.wang,,0
531,baseline,同意明日还款,对我知道明天早上一到上,对知道明天早上一上,2018-08-16 17:41:38,,shipeng.wang,,0
532,baseline,同意明日还款,明天应该可以,明天应该可以,2018-08-16 17:41:38,,shipeng.wang,,0
534,baseline,同意明日还款,明天可以百分之百,明天可以百分之百,2018-08-16 17:41:38,,shipeng.wang,,0
535,baseline,同意明日还款,明天打明天我那个明天八点,明天打明天八点,2018-08-16 17:41:38,,shipeng.wang,,0
536,baseline,同意明日还款,我能处理,能处理,2018-08-16 17:41:38,,shipeng.wang,,0
537,baseline,同意明日还款,啊那能,能,2018-08-16 17:41:38,,shipeng.wang,,0
538,baseline,同意明日还款,喂你明天上午可以吗,明天上午可以吗,2018-08-16 17:41:38,,shipeng.wang,,0
539,baseline,同意明日还款,呃对明天早上,对明天早上,2018-08-16 17:41:38,,shipeng.wang,,0
540,baseline,同意明日还款,呃对明天处理,对明天处理,2018-08-16 17:41:38,,shipeng.wang,,0
541,baseline,同意明日还款,行行行明天下午吧明天下午还了,行明天下午明天下午还了,2018-08-16 17:41:38,,shipeng.wang,,0
542,baseline,同意明日还款,那我明天到银行去好吧,明天银行去好,2018-08-16 17:41:38,,shipeng.wang,,0
543,baseline,同意明日还款,我知道了我给朋友说了,知道了给朋友说了,2018-08-16 17:41:38,,shipeng.wang,,0
544,baseline,同意明日还款,我知道你看明天我可以吗,知道看明天可以吗,2018-08-16 17:41:38,,shipeng.wang,,0
545,baseline,不同意今日还款,今天还不了在出差,今天还不了在出差,2018-08-16 17:41:38,,shipeng.wang,,0
547,baseline,不同意今日还款,一个礼拜左右就能处理,一个礼拜就能处理,2018-08-16 17:41:38,,shipeng.wang,,0
548,baseline,不同意今日还款,今天查不了,今天查不了,2018-08-16 17:41:38,,shipeng.wang,,0
550,baseline,不同意今日还款,哪个我不确定,哪个不确定,2018-08-16 17:41:38,,shipeng.wang,,0
558,baseline,不同意今日还款,后天可以,后天可以,2018-08-16 17:41:38,,shipeng.wang,,0
565,baseline,不同意今日还款,今天没时间还,今天没时间还,2018-08-16 17:41:38,,shipeng.wang,,0
576,baseline,不同意今日还款,嗯今天还不上,今天还不上,2018-08-16 17:41:38,,shipeng.wang,,0
578,baseline,不同意今日还款,处理不了,处理不了,2018-08-16 17:41:38,,shipeng.wang,,0
584,baseline,不同意今日还款,我不太确定,不太确定,2018-08-16 17:41:38,,shipeng.wang,,0
589,baseline,不同意今日还款,我没钱,没钱,2018-08-16 17:41:38,,shipeng.wang,,0
603,baseline,不同意今日还款,最近没有钱,最近没有钱,2018-08-16 17:41:38,,shipeng.wang,,0
615,baseline,不同意今日还款,现在还不上,现在还不上,2018-08-16 17:41:38,,shipeng.wang,,0
617,baseline,不同意今日还款,真的不行,真的不行,2018-08-16 17:41:38,,shipeng.wang,,0
629,baseline,不同意今日还款,还不上,还不上,2018-08-16 17:41:38,,shipeng.wang,,0
634,baseline,不同意今日还款,今天还不了没发工资呢,今天还不了没发工资,2018-08-16 17:41:38,,shipeng.wang,,0
635,baseline,不同意今日还款,今天不行我们还没发工资,今天不行我们还没发工资,2018-08-16 17:41:38,,shipeng.wang,,0
636,baseline,不同意今日还款,今天处理不了,今天处理不了,2018-08-16 17:41:38,,shipeng.wang,,0
637,baseline,不同意今日还款,十一之后还,十一之后还,2018-08-16 17:41:38,,shipeng.wang,,0
638,baseline,不同意今日还款,应该不行今天在外面了,应该不行今天在外面了,2018-08-16 17:41:38,,shipeng.wang,,0
639,baseline,不同意今日还款,这两天忙没时间,两天忙没时间,2018-08-16 17:41:38,,shipeng.wang,,0
640,baseline,不同意今日还款,那办不了,办不了,2018-08-16 17:41:38,,shipeng.wang,,0
641,baseline,不同意今日还款,不不能还不了没有钱了不了现在没有钱了吃饭都成问题了,不不能还不了没有钱了不了现在没有钱了吃饭成问题了,2018-08-16 17:41:38,,shipeng.wang,,0
642,baseline,不同意今日还款,今天不可以,今天不可以,2018-08-16 17:41:38,,shipeng.wang,,0
644,baseline,不同意今日还款,今天不行今天在外面呢,今天不行今天在外面,2018-08-16 17:41:38,,shipeng.wang,,0
645,baseline,不同意今日还款,啊今天可能不行啊今天工资没到账呢,今天可能不行今天工资没账,2018-08-16 17:41:38,,shipeng.wang,,0
646,baseline,不同意今日还款,今天都处理不了了怎么还呢,今天处理不了了怎么还,2018-08-16 17:41:38,,shipeng.wang,,0
647,baseline,不同意今日还款,办不了还不了,办不了还不了,2018-08-16 17:41:38,,shipeng.wang,,0
648,baseline,不同意今日还款,今天处理不上啊,今天处理不上,2018-08-16 17:41:38,,shipeng.wang,,0
649,baseline,不同意今日还款,哎今天可能不行可以宽限几天吗,今天可能不行可以宽限几天吗,2018-08-16 17:41:38,,shipeng.wang,,0
650,baseline,不同意今日还款,哎我知道这两天尽快还上,知道两天尽快还上,2018-08-16 17:41:38,,shipeng.wang,,0
652,baseline,不同意今日还款,我今天处理不了我现在在外外地呢,今天处理不了现在在外外地,2018-08-16 17:41:38,,shipeng.wang,,0
653,baseline,不同意今日还款,今天划不了,今天划不了,2018-08-16 17:41:38,,shipeng.wang,,0
654,baseline,不同意今日还款,我这今天我还不了吧银行那边是二十五号之前还,今天还不了银行是二十五号之前还,2018-08-16 17:41:38,,shipeng.wang,,0
655,baseline,不同意今日还款,啊我知道这两天我会还的,知道两天我会还,2018-08-16 17:41:38,,shipeng.wang,,0
656,baseline,不同意今日还款,今天不知道啊,今天不知道,2018-08-16 17:41:38,,shipeng.wang,,0
658,baseline,不同意今日还款,没钱今天,没钱今天,2018-08-16 17:41:38,,shipeng.wang,,0
682,baseline,不同意明日还款,处理不了,处理不了,2018-08-16 17:41:38,,shipeng.wang,,0
717,baseline,不同意明日还款,还不上,还不上,2018-08-16 17:41:38,,shipeng.wang,,0
718,baseline,不同意明日还款,还不了这么多,还不了多,2018-08-16 17:41:38,,shipeng.wang,,0
886,baseline,询问时间,什么时候,什么时候,2018-08-16 17:41:38,,shipeng.wang,,0
887,baseline,询问时间,什么时候借的钱,什么时候借钱,2018-08-16 17:41:38,,shipeng.wang,,0
891,baseline,询问时间,什么时候贷过款了,什么时候贷过款了,2018-08-16 17:41:38,,shipeng.wang,,0
897,baseline,询问时间,给查一下什么时候借的款,给查一下什么时候借款,2018-08-16 17:41:38,,shipeng.wang,,0
942,baseline,询问金额,借了多少钱,借了多少钱,2018-08-16 17:41:38,,shipeng.wang,,0
943,baseline,询问金额,确认一下欠人家多少钱,确认一下欠人家多少钱,2018-08-16 17:41:38,,shipeng.wang,,0
945,baseline,询问金额,再说一下现在多少钱,再说一下现在多少钱,2018-08-16 17:41:38,,shipeng.wang,,0
946,baseline,询问金额,告诉欠了多少钱,告诉欠了多少钱,2018-08-16 17:41:38,,shipeng.wang,,0
947,baseline,询问金额,嗯多少钱,多少钱,2018-08-16 17:41:38,,shipeng.wang,,0
948,baseline,询问金额,嗯欠多少钱,欠多少钱,2018-08-16 17:41:38,,shipeng.wang,,0
951,baseline,询问金额,是多少钱,是多少钱,2018-08-16 17:41:38,,shipeng.wang,,0
952,baseline,询问金额,欠多少,欠多少,2018-08-16 17:41:38,,shipeng.wang,,0
954,baseline,询问金额,现在多少钱,现在多少钱,2018-08-16 17:41:38,,shipeng.wang,,0
955,baseline,询问金额,现在欠多少,现在欠多少,2018-08-16 17:41:38,,shipeng.wang,,0
956,baseline,询问金额,现在还有多少,现在还有多少,2018-08-16 17:41:38,,shipeng.wang,,0
957,baseline,询问金额,嗯要还多少呢,要还多少,2018-08-16 17:41:38,,shipeng.wang,,0
958,baseline,询问金额,给看是多少,给看是多少,2018-08-16 17:41:38,,shipeng.wang,,0
959,baseline,询问金额,说欠了多少钱,说欠了多少钱,2018-08-16 17:41:38,,shipeng.wang,,0
962,baseline,询问金额,只是还多少,只是还多少,2018-08-16 17:41:38,,shipeng.wang,,0
964,baseline,本人签字,是我们,是我们,2018-08-16 17:41:38,,shipeng.wang,,0
965,baseline,本人签字,应该是,应该是,2018-08-16 17:41:38,,shipeng.wang,,0
966,baseline,本人签字,是我签了,是签了,2018-08-16 17:41:38,,shipeng.wang,,0
968,baseline,本人签字,对是我自己,对是自己,2018-08-16 17:41:38,,shipeng.wang,,0
969,baseline,本人签字,是自己,是自己,2018-08-16 17:41:38,,shipeng.wang,,0
974,baseline,本人签字,我看不清楚叫他们签了字我按的手印,看不清楚叫签了字按手印,2018-08-16 17:41:38,,shipeng.wang,,0
975,baseline,本人签字,按了手印,按了手印,2018-08-16 17:41:38,,shipeng.wang,,0
976,baseline,本人签字,是我办的,是办,2018-08-16 17:41:38,,shipeng.wang,,0
977,baseline,本人签字,是我按,是按,2018-08-16 17:41:38,,shipeng.wang,,0
978,baseline,本人签字,是我签的,是签,2018-08-16 17:41:38,,shipeng.wang,,0
979,baseline,本人签字,是按了手印,是按了手印,2018-08-16 17:41:38,,shipeng.wang,,0
981,baseline,本人签字,我签的字,签字,2018-08-16 17:41:38,,shipeng.wang,,0
982,baseline,本人签字,我按的手印,按手印,2018-08-16 17:41:38,,shipeng.wang,,0
983,baseline,本人签字,是本人,是本人,2018-08-16 17:41:38,,shipeng.wang,,0
984,baseline,本人签字,怎么的本人吧,怎么本人,2018-08-16 17:41:38,,shipeng.wang,,0
985,baseline,本人签字,有这么回事,有回事,2018-08-16 17:41:38,,shipeng.wang,,0
987,baseline,本人签字,签了,签了,2018-08-16 17:41:38,,shipeng.wang,,0
990,baseline,本人签字,想起来了,想起来了,2018-08-16 17:41:38,,shipeng.wang,,0
991,baseline,本人签字,是啊你听不见吗,是听不见吗,2018-08-16 17:41:38,,shipeng.wang,,0
992,baseline,本人签字,对激活过,对激活过,2018-08-16 17:41:38,,shipeng.wang,,0
993,baseline,否认签字,不是家里人,不是家里人,2018-08-16 17:41:38,,shipeng.wang,,0
994,baseline,否认签字,我本人没去,本人没去,2018-08-16 17:41:38,,shipeng.wang,,0
997,baseline,否认签字,不是我签的,不是签,2018-08-16 17:41:38,,shipeng.wang,,0
1006,baseline,否认签字,没办过,没办过,2018-08-16 17:41:38,,shipeng.wang,,0
1008,baseline,关联人签字,别人给我写的我不会写看不见,别人给写不会写看不见,2018-08-16 17:41:38,,shipeng.wang,,0
1087,baseline,关联人签字,应该是采集了对我老婆签的,应该是采集了对老婆签,2018-08-16 17:41:38,,shipeng.wang,,0
1089,baseline,关联人签字,对对人家都弄的,对人家弄,2018-08-16 17:41:38,,shipeng.wang,,0
1090,baseline,遗忘语境,不太清楚,不太清楚,2018-08-16 17:41:38,,shipeng.wang,,0
1091,baseline,遗忘语境,回去问问他们我没在家,回去问问没在家,2018-08-16 17:41:38,,shipeng.wang,,0
1093,baseline,遗忘语境,不清楚,不清楚,2018-08-16 17:41:38,,shipeng.wang,,0
1094,baseline,遗忘语境,不知道,不知道,2018-08-16 17:41:38,,shipeng.wang,,0
1096,baseline,遗忘语境,不知道有这么回事,不知道有回事,2018-08-16 17:41:38,,shipeng.wang,,0
1098,baseline,遗忘语境,不记得,不记得,2018-08-16 17:41:38,,shipeng.wang,,0
1099,baseline,遗忘语境,嗯好像是回家再核实一下,是回家核实一下,2018-08-16 17:41:38,,shipeng.wang,,0
1101,baseline,遗忘语境,回去问问,回去问问,2018-08-16 17:41:38,,shipeng.wang,,0
1103,baseline,遗忘语境,已经没有印象了,已经没有印象了,2018-08-16 17:41:38,,shipeng.wang,,0
1104,baseline,遗忘语境,忘了,忘了,2018-08-16 17:41:38,,shipeng.wang,,0
1105,baseline,遗忘语境,忘了这么多年了谁知道啊,忘了多年了谁知道,2018-08-16 17:41:38,,shipeng.wang,,0
1107,baseline,遗忘语境,恩不知道这事,不知道事,2018-08-16 17:41:38,,shipeng.wang,,0
1108,baseline,遗忘语境,我不知道我再想想,不知道想想,2018-08-16 17:41:38,,shipeng.wang,,0
